_time;pressure;temperature
1763378617000000000;685.4191284179688;22.5552978515625
1763378618000000000;685.4191284179688;22.5552978515625
1763378619000000000;685.4191284179688;22.5552978515625
1763378620000000000;685.4191284179688;22.5552978515625
1763378621000000000;685.4195760091146;22.5552978515625
1763378622000000000;685.4197998046875;22.5552978515625
1763378623000000000;685.4197998046875;22.5552978515625
1763378624000000000;685.4197998046875;22.5552978515625
1763378625000000000;685.420654296875;22.554107666015625
1763378626000000000;685.4232177734375;22.550537109375
1763378627000000000;685.4232177734375;22.550537109375
1763378628000000000;685.4232177734375;22.550537109375
1763378629000000000;685.4232177734375;22.550537109375
1763378630000000000;685.4219360351562;22.550537109375
1763378631000000000;685.4210815429688;22.550537109375
1763378632000000000;685.4210815429688;22.550537109375
1763378633000000000;685.4210815429688;22.550537109375
1763378634000000000;685.4216766357422;22.5517578125
1763378635000000000;685.4234619140625;22.555419921875
1763378636000000000;685.4234619140625;22.555419921875
1763378637000000000;685.4234619140625;22.555419921875
1763378638000000000;685.4234619140625;22.555419921875
1763378639000000000;685.421875;22.5552978515625
1763378640000000000;685.421875;22.5552978515625
1763378641000000000;685.421875;22.5552978515625
1763378642000000000;685.421875;22.5552978515625
1763378643000000000;685.4222106933594;22.555328369140625
1763378644000000000;685.4232177734375;22.555419921875
1763378645000000000;685.4232177734375;22.555419921875
1763378646000000000;685.4232177734375;22.555419921875
1763378647000000000;685.4232177734375;22.555419921875
1763378648000000000;685.4234924316406;22.555419921875
1763378649000000000;685.423583984375;22.555419921875
1763378650000000000;685.423583984375;22.555419921875
1763378651000000000;685.423583984375;22.555419921875
1763378652000000000;685.4242095947266;22.555419921875
1763378653000000000;685.4260864257812;22.555419921875
1763378654000000000;685.4260864257812;22.555419921875
1763378655000000000;685.4260864257812;22.555419921875
1763378656000000000;685.4260864257812;22.555419921875
1763378657000000000;685.4246215820312;22.555328369140625
1763378658000000000;685.4241333007812;22.5552978515625
1763378659000000000;685.4241333007812;22.5552978515625
1763378660000000000;685.4241333007812;22.5552978515625
1763378661000000000;685.4245452880859;22.5552978515625
1763378662000000000;685.42578125;22.5552978515625
1763378663000000000;685.42578125;22.5552978515625
1763378664000000000;685.42578125;22.5552978515625
1763378665000000000;685.42578125;22.5552978515625
1763378666000000000;685.4253234863281;22.5552978515625
1763378667000000000;685.4251708984375;22.5552978515625
1763378668000000000;685.4251708984375;22.5552978515625
1763378669000000000;685.4251708984375;22.5552978515625
1763378670000000000;685.4258056640625;22.5552978515625
1763378671000000000;685.4267578125;22.5552978515625
1763378672000000000;685.4267578125;22.5552978515625
1763378673000000000;685.4267578125;22.5552978515625
1763378674000000000;685.4267578125;22.5552978515625
1763378675000000000;685.4268493652344;22.5552978515625
1763378676000000000;685.4268798828125;22.5552978515625
1763378677000000000;685.4268798828125;22.5552978515625
1763378678000000000;685.4268798828125;22.5552978515625
1763378679000000000;685.4272257486979;22.5552978515625
1763378680000000000;685.4279174804688;22.5552978515625
1763378681000000000;685.4279174804688;22.5552978515625
1763378682000000000;685.4279174804688;22.5552978515625
1763378683000000000;685.4279174804688;22.5552978515625
1763378684000000000;685.4281616210938;22.555379231770832
1763378685000000000;685.4282836914062;22.555419921875
1763378686000000000;685.4282836914062;22.555419921875
1763378687000000000;685.4282836914062;22.555419921875
1763378688000000000;685.4281921386719;22.555389404296875
1763378689000000000;685.4279174804688;22.5552978515625
1763378690000000000;685.4279174804688;22.5552978515625
1763378691000000000;685.4279174804688;22.5552978515625
1763378692000000000;685.4279174804688;22.5552978515625
1763378693000000000;685.4285888671875;22.555419921875
1763378694000000000;685.4285888671875;22.555419921875
1763378695000000000;685.4285888671875;22.555419921875
1763378696000000000;685.4285888671875;22.555419921875
1763378697000000000;685.4283599853516;22.555389404296875
1763378698000000000;685.4276733398438;22.5552978515625
1763378699000000000;685.4276733398438;22.5552978515625
1763378700000000000;685.4276733398438;22.5552978515625
1763378701000000000;685.4276733398438;22.5552978515625
1763378702000000000;685.430908203125;22.5601806640625
1763378703000000000;685.430908203125;22.5601806640625
1763378704000000000;685.430908203125;22.5601806640625
1763378705000000000;685.430908203125;22.5601806640625
1763378706000000000;685.4308471679688;22.5589599609375
1763378707000000000;685.4306640625;22.5552978515625
1763378708000000000;685.4306640625;22.5552978515625
1763378709000000000;685.4306640625;22.5552978515625
1763378710000000000;685.4306640625;22.5552978515625
1763378711000000000;685.42919921875;22.5552978515625
1763378712000000000;685.42919921875;22.5552978515625
1763378713000000000;685.42919921875;22.5552978515625
1763378714000000000;685.42919921875;22.5552978515625
1763378715000000000;685.4297332763672;22.5552978515625
1763378716000000000;685.4313354492188;22.5552978515625
1763378717000000000;685.4313354492188;22.5552978515625
1763378718000000000;685.4313354492188;22.5552978515625
1763378719000000000;685.4313354492188;22.5552978515625
1763378720000000000;685.4317932128906;22.5552978515625
1763378721000000000;685.4319458007812;22.5552978515625
1763378722000000000;685.4319458007812;22.5552978515625
1763378723000000000;685.4319458007812;22.5552978515625
1763378724000000000;685.4319152832031;22.5565185546875
1763378725000000000;685.4318237304688;22.5601806640625
1763378726000000000;685.4318237304688;22.5601806640625
1763378727000000000;685.4318237304688;22.5601806640625
1763378728000000000;685.4318237304688;22.5601806640625
1763378729000000000;685.4336547851562;22.5601806640625
1763378730000000000;685.4336547851562;22.5601806640625
1763378731000000000;685.4336547851562;22.5601806640625
1763378732000000000;685.4336547851562;22.5601806640625
1763378733000000000;685.4333862304687;22.5601806640625
1763378734000000000;685.4329833984375;22.5601806640625
1763378735000000000;685.4329833984375;22.5601806640625
1763378736000000000;685.4329833984375;22.5601806640625
1763378737000000000;685.4329833984375;22.5601806640625
1763378738000000000;685.4337768554688;22.5552978515625
1763378739000000000;685.4337768554688;22.5552978515625
1763378740000000000;685.4337768554688;22.5552978515625
1763378741000000000;685.4337768554688;22.5552978515625
1763378742000000000;685.4345092773438;22.5552978515625
1763378743000000000;685.4356079101562;22.5552978515625
1763378744000000000;685.4356079101562;22.5552978515625
1763378745000000000;685.4356079101562;22.5552978515625
1763378746000000000;685.4356079101562;22.5552978515625
1763378747000000000;685.4365234375;22.5601806640625
1763378748000000000;685.4365234375;22.5601806640625
1763378749000000000;685.4365234375;22.5601806640625
1763378750000000000;685.4365234375;22.5601806640625
1763378751000000000;685.4355672200521;22.56013997395833
1763378752000000000;685.4336547851562;22.56005859375
1763378753000000000;685.4336547851562;22.56005859375
1763378754000000000;685.4336547851562;22.56005859375
1763378755000000000;685.4336547851562;22.56005859375
1763378756000000000;685.4351196289062;22.5601806640625
1763378757000000000;685.4351196289062;22.5601806640625
1763378758000000000;685.4351196289062;22.5601806640625
1763378759000000000;685.4351196289062;22.5601806640625
1763378760000000000;685.4355773925781;22.5601806640625
1763378761000000000;685.43603515625;22.5601806640625
1763378762000000000;685.43603515625;22.5601806640625
1763378763000000000;685.43603515625;22.5601806640625
1763378764000000000;685.43603515625;22.5601806640625
1763378765000000000;685.4351196289062;22.5601806640625
1763378766000000000;685.4351196289062;22.5601806640625
1763378767000000000;685.4351196289062;22.5601806640625
1763378768000000000;685.4351196289062;22.5601806640625
1763378769000000000;685.4356079101562;22.5601806640625
1763378770000000000;685.4365844726562;22.5601806640625
1763378771000000000;685.4365844726562;22.5601806640625
1763378772000000000;685.4365844726562;22.5601806640625
1763378773000000000;685.4365844726562;22.5601806640625
1763378774000000000;685.4373168945312;22.5601806640625
1763378775000000000;685.4373168945312;22.5601806640625
1763378776000000000;685.4373168945312;22.5601806640625
1763378777000000000;685.4373168945312;22.5601806640625
1763378778000000000;685.438232421875;22.5601806640625
1763378779000000000;685.4391479492188;22.5601806640625
1763378780000000000;685.4391479492188;22.5601806640625
1763378781000000000;685.4391479492188;22.5601806640625
1763378782000000000;685.4391479492188;22.5601806640625
1763378783000000000;685.4392700195312;22.5601806640625
1763378784000000000;685.4392700195312;22.5601806640625
1763378785000000000;685.4392700195312;22.5601806640625
1763378786000000000;685.4392700195312;22.5601806640625
1763378787000000000;685.4389038085938;22.5601806640625
1763378788000000000;685.4385375976562;22.5601806640625
1763378789000000000;685.4385375976562;22.5601806640625
1763378790000000000;685.4385375976562;22.5601806640625
1763378791000000000;685.4385375976562;22.5601806640625
1763378792000000000;685.4408569335938;22.5601806640625
1763378793000000000;685.4408569335938;22.5601806640625
1763378794000000000;685.4408569335938;22.5601806640625
1763378795000000000;685.4408569335938;22.5601806640625
1763378796000000000;685.4404907226562;22.5601806640625
1763378797000000000;685.4403686523438;22.5601806640625
1763378798000000000;685.4403686523438;22.5601806640625
1763378799000000000;685.4403686523438;22.5601806640625
1763378800000000000;685.4403686523438;22.5601806640625
1763378801000000000;685.4410400390625;22.5601806640625
1763378802000000000;685.4410400390625;22.5601806640625
1763378803000000000;685.4410400390625;22.5601806640625
1763378804000000000;685.4410400390625;22.5601806640625
1763378805000000000;685.4410400390625;22.563435872395832
1763378806000000000;685.4410400390625;22.5650634765625
1763378807000000000;685.4410400390625;22.5650634765625
1763378808000000000;685.4410400390625;22.5650634765625
1763378809000000000;685.4410400390625;22.5650634765625
1763378810000000000;685.4419555664062;22.5601806640625
1763378811000000000;685.4419555664062;22.5601806640625
1763378812000000000;685.4419555664062;22.5601806640625
1763378813000000000;685.4419555664062;22.5601806640625
1763378814000000000;685.442138671875;22.5601806640625
1763378815000000000;685.4421997070312;22.5601806640625
1763378816000000000;685.4421997070312;22.5601806640625
1763378817000000000;685.4421997070312;22.5601806640625
1763378818000000000;685.4421997070312;22.5601806640625
1763378819000000000;685.4415283203125;22.5601806640625
1763378820000000000;685.4415283203125;22.5601806640625
1763378821000000000;685.4415283203125;22.5601806640625
1763378822000000000;685.4415283203125;22.5601806640625
1763378823000000000;685.4430847167969;22.5601806640625
1763378824000000000;685.443603515625;22.5601806640625
1763378825000000000;685.443603515625;22.5601806640625
1763378826000000000;685.443603515625;22.5601806640625
1763378827000000000;685.4433441162109;22.56137084960937
1763378828000000000;685.4425659179688;22.56494140625
1763378829000000000;685.4425659179688;22.56494140625
1763378830000000000;685.4425659179688;22.56494140625
1763378831000000000;685.4425659179688;22.56494140625
1763378832000000000;685.4425659179688;22.5650634765625
1763378833000000000;685.4425659179688;22.5650634765625
1763378834000000000;685.4425659179688;22.5650634765625
1763378835000000000;685.4425659179688;22.5650634765625
1763378836000000000;685.4429321289062;22.5638427734375
1763378837000000000;685.4440307617188;22.5601806640625
1763378838000000000;685.4440307617188;22.5601806640625
1763378839000000000;685.4440307617188;22.5601806640625
1763378840000000000;685.4440307617188;22.5601806640625
1763378841000000000;685.444873046875;22.563037109375
1763378842000000000;685.4454345703125;22.56494140625
1763378843000000000;685.4454345703125;22.56494140625
1763378844000000000;685.4454345703125;22.56494140625
1763378845000000000;685.4447937011719;22.564971923828125
1763378846000000000;685.44287109375;22.5650634765625
1763378847000000000;685.44287109375;22.5650634765625
1763378848000000000;685.44287109375;22.5650634765625
1763378849000000000;685.44287109375;22.5650634765625
1763378850000000000;685.4466552734375;22.5650634765625
1763378851000000000;685.4466552734375;22.5650634765625
1763378852000000000;685.4466552734375;22.5650634765625
1763378853000000000;685.4466552734375;22.5650634765625
1763378854000000000;685.4463958740234;22.5638427734375
1763378855000000000;685.4456176757812;22.5601806640625
1763378856000000000;685.4456176757812;22.5601806640625
1763378857000000000;685.4456176757812;22.5601806640625
1763378858000000000;685.4456176757812;22.5601806640625
1763378859000000000;685.4463043212891;22.563751220703125
1763378860000000000;685.446533203125;22.56494140625
1763378861000000000;685.446533203125;22.56494140625
1763378862000000000;685.446533203125;22.56494140625
1763378863000000000;685.4465637207031;22.563751220703125
1763378864000000000;685.4466552734375;22.5601806640625
1763378865000000000;685.4466552734375;22.5601806640625
1763378866000000000;685.4466552734375;22.5601806640625
1763378867000000000;685.4466552734375;22.5601806640625
1763378868000000000;685.447509765625;22.5601806640625
1763378869000000000;685.4479370117188;22.5601806640625
1763378870000000000;685.4479370117188;22.5601806640625
1763378871000000000;685.4479370117188;22.5601806640625
1763378872000000000;685.4478149414062;22.56137084960937
1763378873000000000;685.4474487304688;22.56494140625
1763378874000000000;685.4474487304688;22.56494140625
1763378875000000000;685.4474487304688;22.56494140625
1763378876000000000;685.4474487304688;22.56494140625
1763378877000000000;685.4480834960938;22.56494140625
1763378878000000000;685.4482421875;22.56494140625
1763378879000000000;685.4482421875;22.56494140625
1763378880000000000;685.4482421875;22.56494140625
1763378881000000000;685.447998046875;22.564971923828125
1763378882000000000;685.447265625;22.5650634765625
1763378883000000000;685.447265625;22.5650634765625
1763378884000000000;685.447265625;22.5650634765625
1763378885000000000;685.447265625;22.5650634765625
1763378886000000000;685.45068359375;22.56494140625
1763378887000000000;685.45068359375;22.56494140625
1763378888000000000;685.45068359375;22.56494140625
1763378889000000000;685.45068359375;22.56494140625
1763378890000000000;685.4505157470703;22.56494140625
1763378891000000000;685.4500122070312;22.56494140625
1763378892000000000;685.4500122070312;22.56494140625
1763378893000000000;685.4500122070312;22.56494140625
1763378894000000000;685.4500122070312;22.56494140625
1763378895000000000;685.4515991210938;22.5650634765625
1763378896000000000;685.4515991210938;22.5650634765625
1763378897000000000;685.4515991210938;22.5650634765625
1763378898000000000;685.4515991210938;22.5650634765625
1763378899000000000;685.4511413574219;22.5650634765625
