EK1100;EK1100;0x2;0x44c2c52;2000;10
EL6021;EL6021;0x2;0x17853052;-170;1
EL3124;EL3124;0x2;0xc343052;-130;1
EL2008;EL2008;0x2;0x07d83052;-110;1
EL2008;EL2008;0x2;0x07d83052;-110;10
EL3164;EL3164;0x2;0xc5c3052;-130;1
EL2502;EL2502;0x2;0x9c63052;-150;2
EL3314;EL3314;0x2;0xcf23052;-200;5
EL6021;EL6021;0x2;0x17853052;-170;5
EL6021;EL6021;0x2;0x17853052;-170;5
EL4104;EL4104;0x2;0x10083052;-190;5
EM3702;EM3702;0x2;0x0e763452;-60;10
